zipcode,sort_code_1,sort_code_2,sort_code_3,sort_code_4,arr_cnpo_nm,deliv_po_nm,course_no
24506,C1,255,01,02,원주M,양구,019
24510,C1,255,01,02,원주M,양구,019
24501,C1,255,01,01,원주M,양구,014
24503,C1,255,01,01,원주M,양구,014
24504,C1,255,01,01,원주M,양구,014
24502,C1,255,01,01,원주M,양구,000
24500,C1,255,01,01,원주M,양구,014
24514,C1,255,02,04,원주M,양구,011
24518,C1,255,02,03,원주M,양구,003
24515,C1,255,02,04,원주M,양구,011
24512,C1,255,01,01,원주M,양구,016
24545,C1,255,02,04,원주M,양구,007
24541,C1,255,01,01,원주M,양구,007
24527,C1,255,01,02,원주M,양구,018
24531,C1,255,02,03,원주M,양구,005
24537,C1,255,02,03,원주M,양구,005
24519,C1,255,02,04,원주M,양구,010
24543,C1,255,01,01,원주M,양구,005
24535,C1,255,02,04,원주M,양구,007
24547,C1,255,02,03,원주M,양구,005
24530,C1,255,02,03,원주M,양구,005
24529,C1,255,02,03,원주M,양구,005
24523,C1,255,02,04,원주M,양구,007
24525,C1,255,01,02,원주M,양구,010
24526,C1,255,01,02,원주M,양구,018
24532,C1,255,02,03,원주M,양구,005
24542,C1,255,02,04,원주M,양구,007
24534,C1,255,02,04,원주M,양구,007
24533,C1,255,02,04,원주M,양구,007
24524,C1,255,01,02,원주M,양구,018
24521,C1,255,01,02,원주M,양구,018
24544,C1,255,02,04,원주M,양구,007
24536,C1,255,02,04,원주M,양구,007
24528,C1,255,01,02,원주M,양구,018
24538,C1,255,02,03,원주M,양구,005
24548,C1,255,01,01,원주M,양구,007
24546,C1,255,02,03,원주M,양구,005
24516,C1,255,01,13,원주M,양구,099
24549,C1,255,02,03,원주M,양구,003
24539,C1,255,02,04,원주M,양구,010
24550,C1,255,02,04,원주M,양구,010
24540,C1,255,02,04,원주M,양구,010
24513,C1,255,01,01,원주M,양구,017
24520,C1,255,01,01,원주M,양구,016
24522,C1,255,01,02,원주M,양구,023
24564,C1,255,01,02,원주M,양구,022
24562,C1,255,01,02,원주M,양구,022
24561,C1,255,01,00,원주M,양구,010
24563,C1,255,01,02,원주M,양구,022
25006,C2,215,03,43,강릉M,양양,030
25000,C2,215,03,43,강릉M,양양,030
25061,C2,215,03,43,강릉M,양양,030
25005,C2,215,03,43,강릉M,양양,030
25007,C2,215,03,43,강릉M,양양,030
25009,C2,215,03,00,강릉M,양양,030
25014,C2,215,03,43,강릉M,양양,030
25004,C2,215,03,43,강릉M,양양,030
25003,C2,215,03,43,강릉M,양양,030
25001,C2,215,03,43,강릉M,양양,030
25002,C2,215,03,43,강릉M,양양,030
25008,C2,215,03,43,강릉M,양양,030
25015,C2,215,03,43,강릉M,양양,030
25033,C2,215,03,42,강릉M,양양,040
25040,C2,215,03,42,강릉M,양양,040
25037,C2,215,03,42,강릉M,양양,040
25038,C2,215,03,42,강릉M,양양,040
25035,C2,215,03,42,강릉M,양양,040
25036,C2,215,03,42,강릉M,양양,040
25039,C2,215,03,42,강릉M,양양,040
25034,C2,215,03,42,강릉M,양양,040
25041,C2,215,04,44,강릉M,양양,040
25043,C2,277,88,88,강릉M,123군,880
25044,C2,215,03,30,강릉M,양양,030
25042,C2,215,04,44,강릉M,양양,040
25045,C2,215,04,44,강릉M,양양,040
25032,C2,215,03,00,강릉M,양양,030
25012,C2,215,03,43,강릉M,양양,030
25011,C2,215,03,42,강릉M,양양,040
25019,C2,215,03,42,강릉M,양양,040
25022,C2,215,03,41,강릉M,양양,030
25023,C2,215,03,41,강릉M,양양,030
25021,C2,215,03,41,강릉M,양양,030
25060,C2,215,03,41,강릉M,양양,030
25024,C2,215,03,41,강릉M,양양,030
25013,C2,215,03,43,강릉M,양양,030
25030,C2,215,03,43,강릉M,양양,000
25029,C2,215,03,41,강릉M,양양,030
25031,C2,215,03,41,강릉M,양양,030
25028,C2,215,03,41,강릉M,양양,030
25027,C2,215,03,41,강릉M,양양,030
25025,C2,215,03,41,강릉M,양양,030
25026,C2,215,03,42,강릉M,양양,040
25018,C2,215,00,00,강릉M,양양,000
25016,C2,215,03,41,강릉M,양양,040
25020,C2,215,03,41,강릉M,양양,030
25017,C2,215,03,41,강릉M,양양,030
25010,C2,215,03,42,강릉M,양양,040
25056,C2,215,04,44,강릉M,양양,040
25057,C2,215,04,00,강릉M,양양,040
25058,C2,215,04,44,강릉M,양양,040
25053,C2,215,04,44,강릉M,양양,040
25052,C2,215,04,44,강릉M,양양,040
25059,C2,215,04,44,강릉M,양양,040
25055,C2,215,04,44,강릉M,양양,040
25054,C2,215,04,44,강릉M,양양,040
25047,C2,215,00,00,강릉M,양양,000
25048,C2,215,04,44,강릉M,양양,040
25049,C2,215,04,42,강릉M,양양,040
25046,C2,215,04,44,강릉M,양양,040
25050,C2,215,04,83,강릉M,양양,020
25051,C2,215,04,42,강릉M,양양,040
26245,C1,203,01,03,원주M,영월녹전,010
26247,C1,203,01,06,원주M,영월녹전,010
26246,C1,203,01,02,원주M,영월녹전,010
26217,C1,205,01,02,원주M,연당,010
26215,C1,205,01,01,원주M,연당,010
26216,C1,205,01,01,원주M,연당,010
26208,C1,205,01,02,원주M,연당,010
26220,C1,205,01,02,원주M,연당,010
26218,C1,205,02,06,원주M,연당,020
26219,C1,205,02,06,원주M,연당,020
26201,C1,204,01,04,원주M,주천,010
26200,C1,204,01,03,원주M,주천,010
26209,C1,205,01,03,원주M,연당,010
26210,C1,205,02,04,원주M,연당,020
26214,C1,205,02,04,원주M,연당,020
26243,C1,203,01,04,원주M,영월녹전,010
26242,C1,203,01,01,원주M,영월녹전,010
26244,C1,203,01,04,원주M,영월녹전,010
26248,C1,203,01,04,원주M,영월녹전,010
26222,C1,230,01,11,원주M,영월,010
26231,C1,230,01,10,원주M,영월,000
26229,C1,230,01,03,원주M,영월,010
26221,C1,230,01,11,원주M,영월,010
26226,C1,230,01,12,원주M,영월,010
26239,C1,230,01,12,원주M,영월,010
26225,C1,230,01,05,원주M,영월,010
26223,C1,230,01,11,원주M,영월,010
26224,C1,230,01,07,원주M,영월,000
26230,C1,230,01,09,원주M,영월,010
26236,C1,230,01,07,원주M,영월,010
26228,C1,230,01,01,원주M,영월,010
26227,C1,230,01,06,원주M,영월,010
26232,C1,230,01,01,원주M,영월,010
26233,C1,230,01,07,원주M,영월,010
26234,C1,230,01,05,원주M,영월,010
26237,C1,230,01,02,원주M,영월,010
26240,C1,230,01,10,원주M,영월,010
26235,C1,230,01,02,원주M,영월,010
26238,C1,230,01,02,원주M,영월,010
26241,C1,230,01,10,원주M,영월,000
26207,C1,204,01,01,원주M,주천,010
26206,C1,204,01,08,원주M,주천,010
26204,C1,204,01,03,원주M,주천,010
26205,C1,204,01,08,원주M,주천,010
26203,C1,204,01,03,원주M,주천,010
26202,C1,204,01,07,원주M,주천,010
26211,C1,204,01,06,원주M,주천,010
26212,C1,204,01,06,원주M,주천,010
26213,C1,204,01,06,원주M,주천,010
26333,C1,220,01,20,원주M,원주,100
26314,C1,220,01,20,원주M,원주,100
26334,C1,220,01,20,원주M,원주,100
26315,C1,220,01,20,원주M,원주,100
26446,C1,220,05,70,원주M,원주,055
26442,C1,220,05,70,원주M,원주,055
26448,C1,220,05,72,원주M,원주,055
26444,C1,220,05,71,원주M,원주,055
26443,C1,220,05,72,원주M,원주,055
26457,C1,220,06,84,원주M,원주,065
26445,C1,220,05,72,원주M,원주,055
26468,C1,220,06,00,원주M,원주,060
26505,C1,220,06,75,원주M,원주,060
26470,C1,220,06,73,원주M,원주,065
26471,C1,220,06,73,원주M,원주,064
26472,C1,220,06,75,원주M,원주,064
26473,C1,220,06,73,원주M,원주,064
26469,C1,220,06,76,원주M,원주,064
26500,C1,220,14,15,원주M,원주,140
26496,C1,220,14,15,원주M,원주,140
26502,C1,220,14,16,원주M,원주,140
26501,C1,220,14,15,원주M,원주,140
26503,C1,220,14,15,원주M,원주,140
26379,C1,220,02,46,원주M,원주,024
26380,C1,220,02,44,원주M,원주,024
26349,C1,220,12,02,원주M,원주,120
26378,C1,220,12,02,원주M,원주,120
26413,C1,220,03,04,원주M,원주,032
26408,C1,220,02,44,원주M,원주,021
26407,C1,220,02,44,원주M,원주,021
26381,C1,220,02,45,원주M,원주,022
26423,C1,220,02,42,원주M,원주,022
26382,C1,220,02,40,원주M,원주,021
26421,C1,220,02,46,원주M,원주,021
26409,C1,220,02,45,원주M,원주,022
26476,C1,220,02,43,원주M,원주,022
26424,C1,220,02,41,원주M,원주,024
26410,C1,220,02,46,원주M,원주,021
26411,C1,220,02,46,원주M,원주,022
26474,C1,220,02,43,원주M,원주,024
26383,C1,220,04,51,원주M,원주,042
26406,C1,220,02,44,원주M,원주,024
26419,C1,220,02,41,원주M,원주,024
26475,C1,220,02,43,원주M,원주,024
26434,C1,220,03,34,원주M,원주,035
26479,C1,220,03,31,원주M,원주,035
26422,C1,220,02,45,원주M,원주,022
26436,C1,220,02,40,원주M,원주,021
26435,C1,220,02,41,원주M,원주,024
26437,C1,220,02,40,원주M,원주,021
26420,C1,220,02,42,원주M,원주,022
26375,C1,220,02,46,원주M,원주,024
26485,C1,220,05,56,원주M,원주,053
26487,C1,220,05,62,원주M,원주,051
26400,C1,220,05,00,원주M,원주,050
26490,C1,220,05,57,원주M,원주,050
26451,C1,220,05,55,원주M,원주,052
26450,C1,220,05,58,원주M,원주,052
26453,C1,220,05,59,원주M,원주,052
26452,C1,220,05,59,원주M,원주,052
26484,C1,220,05,61,원주M,원주,054
26483,C1,220,05,61,원주M,원주,054
26488,C1,220,05,57,원주M,원주,052
26491,C1,220,05,57,원주M,원주,051
26489,C1,220,05,64,원주M,원주,051
26449,C1,220,05,56,원주M,원주,053
26486,C1,220,05,62,원주M,원주,051
26481,C1,220,03,31,원주M,원주,033
26441,C1,220,03,26,원주M,원주,035
26440,C1,220,03,34,원주M,원주,035
26439,C1,220,03,27,원주M,원주,035
26447,C1,220,03,27,원주M,원주,035
26438,C1,220,03,27,원주M,원주,035
26482,C1,220,03,30,원주M,원주,033
26480,C1,220,03,26,원주M,원주,033
26399,C1,220,14,03,원주M,원주,140
26394,C1,220,04,50,원주M,원주,043
26397,C1,220,04,48,원주M,원주,043
26385,C1,220,04,49,원주M,원주,041
26396,C1,220,04,48,원주M,원주,042
26395,C1,220,04,48,원주M,원주,043
26478,C1,220,04,50,원주M,원주,041
26386,C1,220,04,52,원주M,원주,042
26387,C1,220,04,51,원주M,원주,042
26398,C1,220,04,48,원주M,원주,043
26393,C1,220,04,50,원주M,원주,043
26392,C1,220,04,53,원주M,원주,041
26477,C1,220,04,52,원주M,원주,042
26384,C1,220,04,20,원주M,원주,400
26388,C1,220,04,49,원주M,원주,041
26391,C1,220,04,54,원주M,원주,042
26390,C1,220,04,49,원주M,원주,041
26389,C1,220,04,54,원주M,원주,041
26372,C1,201,01,02,원주M,문막,020
26370,C1,201,01,02,원주M,문막,020
26371,C1,201,01,02,원주M,문막,020
26369,C1,201,01,02,원주M,문막,020
26368,C1,201,01,02,원주M,문막,020
26361,C1,201,01,02,원주M,문막,010
26366,C1,201,01,03,원주M,문막,020
26364,C1,201,01,03,원주M,문막,020
26365,C1,201,01,03,원주M,문막,020
26363,C1,201,01,03,원주M,문막,020
26367,C1,201,01,02,원주M,문막,020
26373,C1,201,01,02,원주M,문막,020
26362,C1,201,01,02,원주M,문막,010
26360,C1,201,01,02,원주M,문막,010
26374,C1,201,01,01,원주M,문막,010
26495,C1,201,01,01,원주M,문막,010
26462,C1,220,06,00,원주M,원주,060
26463,C1,220,06,00,원주M,원주,060
26464,C1,220,00,00,원주M,원주,000
26466,C1,220,07,00,원주M,원주,070
26467,C1,220,06,82,원주M,원주,600
26461,C1,220,06,80,원주M,원주,063
26456,C1,220,03,08,원주M,원주,034
26459,C1,220,06,81,원주M,원주,063
26460,C1,220,06,07,원주M,원주,063
26458,C1,220,06,83,원주M,원주,065
26455,C1,220,06,84,원주M,원주,061
26465,C1,220,06,80,원주M,원주,063
26454,C1,220,03,05,원주M,원주,034
26330,C1,220,03,05,원주M,원주,034
26327,C1,220,01,22,원주M,원주,100
26329,C1,220,01,22,원주M,원주,100
26331,C1,220,03,06,원주M,원주,034
26328,C1,220,03,06,원주M,원주,034
26497,C1,201,01,01,원주M,문막,010
26499,C1,201,01,01,원주M,문막,010
26498,C1,201,01,01,원주M,문막,010
26304,C1,220,11,04,원주M,원주,110
26308,C1,220,11,08,원주M,원주,110
26309,C1,220,11,08,원주M,원주,110
26305,C1,220,11,06,원주M,원주,110
26310,C1,220,11,05,원주M,원주,110
26306,C1,220,11,06,원주M,원주,110
26307,C1,220,11,07,원주M,원주,110
26311,C1,220,01,04,원주M,원주,100
26506,C1,220,16,00,원주M,원주,160
26507,C1,220,16,21,원주M,원주,160
26508,C1,220,16,21,원주M,원주,160
26336,C1,220,01,11,원주M,원주,012
26335,C1,220,01,00,원주M,원주,010
26344,C1,220,01,04,원주M,원주,012
26345,C1,220,01,04,원주M,원주,012
26340,C1,220,01,11,원주M,원주,012
26338,C1,220,01,13,원주M,원주,012
26341,C1,220,01,13,원주M,원주,012
26337,C1,220,01,13,원주M,원주,012
26343,C1,220,01,12,원주M,원주,012
26342,C1,220,01,11,원주M,원주,012
26339,C1,220,01,14,원주M,원주,100
26405,C1,220,01,12,원주M,원주,012
26332,C1,220,00,00,원주M,원주,000
26433,C1,220,03,35,원주M,원주,031
26432,C1,220,03,35,원주M,원주,031
26431,C1,220,03,35,원주M,원주,031
26429,C1,220,03,01,원주M,원주,032
26427,C1,220,03,32,원주M,원주,031
26425,C1,220,03,33,원주M,원주,031
26417,C1,220,03,03,원주M,원주,032
26418,C1,220,03,33,원주M,원주,031
26428,C1,220,03,32,원주M,원주,031
26426,C1,220,03,32,원주M,원주,031
26415,C1,220,03,01,원주M,원주,032
26355,C1,220,12,32,원주M,원주,120
26354,C1,220,12,31,원주M,원주,120
26353,C1,220,12,34,원주M,원주,120
26352,C1,220,12,34,원주M,원주,120
26346,C1,220,12,31,원주M,원주,120
26359,C1,220,12,02,원주M,원주,120
26356,C1,220,14,00,원주M,원주,140
26348,C1,220,12,32,원주M,원주,120
26351,C1,220,00,00,원주M,원주,000
26350,C1,220,12,00,원주M,원주,120
26347,C1,220,12,34,원주M,원주,120
26301,C1,220,12,34,원주M,원주,120
26357,C1,220,12,35,원주M,원주,120
26358,C1,220,12,34,원주M,원주,120
26326,C1,220,01,15,원주M,원주,013
26325,C1,220,01,15,원주M,원주,013
26322,C1,220,01,16,원주M,원주,100
26509,C1,220,01,16,원주M,원주,013
26313,C1,220,01,17,원주M,원주,011
26312,C1,220,01,04,원주M,원주,100
26324,C1,220,01,00,원주M,원주,010
26318,C1,220,01,18,원주M,원주,100
26320,C1,220,01,16,원주M,원주,100
26316,C1,220,01,17,원주M,원주,011
26317,C1,220,01,18,원주M,원주,011
26321,C1,220,01,21,원주M,원주,011
26319,C1,220,01,20,원주M,원주,100
26323,C1,220,01,16,원주M,원주,100
26504,C1,220,06,76,원주M,원주,160
26402,C1,220,14,22,원주M,원주,140
26401,C1,220,14,03,원주M,원주,140
26430,C1,220,03,02,원주M,원주,032
26414,C1,220,03,02,원주M,원주,032
26412,C1,220,03,00,원주M,원주,030
26416,C1,220,03,03,원주M,원주,032
26302,C1,220,12,00,원주M,원주,120
26377,C1,220,12,02,원주M,원주,120
26376,C1,220,12,02,원주M,원주,120
26300,C1,220,12,10,원주M,원주,120
26303,C1,220,12,10,원주M,원주,120
26492,C1,220,14,13,원주M,원주,140
26494,C1,220,14,22,원주M,원주,140
26493,C1,220,14,22,원주M,원주,140
26403,C1,220,14,03,원주M,원주,140
26404,C1,220,14,03,원주M,원주,140
24656,C1,253,01,01,원주M,기린,010
24654,C1,253,01,03,원주M,기린,000
24655,C1,253,01,03,원주M,기린,000
24663,C1,253,01,02,원주M,기린,010
24653,C1,253,01,04,원주M,기린,010
24657,C1,253,01,05,원주M,기린,010
24662,C1,253,01,05,원주M,기린,010
24660,C1,253,01,03,원주M,기린,010
24661,C1,253,01,01,원주M,기린,000
24659,C1,288,88,01,원주M,116군,880
24658,C1,253,01,01,원주M,기린,010
24652,C1,254,01,04,원주M,신남,010
24645,C1,254,01,03,원주M,신남,010
24668,C1,254,01,03,원주M,신남,010
24646,C1,254,01,04,원주M,신남,010
24647,C1,254,01,00,원주M,신남,010
24650,C1,254,01,03,원주M,신남,010
24649,C1,254,01,02,원주M,신남,010
24648,C1,254,01,02,원주M,신남,010
24651,C1,254,01,03,원주M,신남,010
24605,C1,249,01,00,원주M,원통,010
24606,C1,249,01,01,원주M,원통,000
24620,C1,249,02,06,원주M,원통,000
24621,C1,249,02,05,원주M,원통,020
24612,C1,249,02,06,원주M,원통,020
24613,C1,249,01,04,원주M,원통,010
24615,C1,249,02,08,원주M,원통,000
24622,C1,249,01,04,원주M,원통,000
24619,C1,249,01,02,원주M,원통,010
24608,C1,249,01,03,원주M,원통,000
24617,C1,249,01,02,원주M,원통,010
24614,C1,249,02,08,원주M,원통,020
24616,C1,249,01,02,원주M,원통,010
24618,C1,249,02,08,원주M,원통,020
24611,C1,249,02,00,원주M,원통,020
24610,C1,249,02,00,원주M,원통,020
24609,C1,249,02,08,원주M,원통,000
24607,C1,249,01,04,원주M,원통,010
24664,C1,253,01,07,원주M,기린,010
24666,C1,253,01,06,원주M,기린,010
24665,C1,253,01,00,원주M,기린,010
24600,C1,287,88,19,원주M,제100,880
24604,C1,249,02,05,원주M,원통,020
24603,C1,249,02,07,원주M,원통,020
24601,C1,249,02,05,원주M,원통,020
24667,C1,249,02,06,원주M,원통,000
24602,C1,249,02,07,원주M,원통,020
24643,C1,252,01,01,원주M,인제,010
24623,C1,252,01,04,원주M,인제,010
24640,C1,252,01,03,원주M,인제,010
24644,C1,252,01,06,원주M,인제,010
24624,C1,252,01,07,원주M,인제,010
24638,C1,252,01,07,원주M,인제,010
24633,C1,252,01,07,원주M,인제,010
24625,C1,252,01,07,원주M,인제,010
24627,C1,252,01,05,원주M,인제,010
24641,C1,252,00,00,원주M,인제,000
24636,C1,252,01,01,원주M,인제,010
24635,C1,252,01,02,원주M,인제,010
24634,C1,252,01,05,원주M,인제,010
24632,C1,252,01,04,원주M,인제,010
24631,C1,252,01,06,원주M,인제,010
24630,C1,252,01,01,원주M,인제,010
24637,C1,252,01,03,원주M,인제,010
24639,C1,252,01,03,원주M,인제,010
24642,C1,252,01,05,원주M,인제,010
24626,C1,252,01,04,원주M,인제,010
24629,C1,252,01,03,원주M,인제,010
24628,C1,252,01,01,원주M,인제,010
26155,C1,234,02,03,원주M,정선사북,020
26156,C1,234,02,04,원주M,정선사북,020
26157,C1,234,02,01,원주M,정선사북,020
26154,C1,234,02,02,원주M,정선사북,020
26143,C1,261,02,02,원주M,신동,020
26147,C1,234,01,02,원주M,정선사북,010
26146,C1,261,02,02,원주M,신동,020
26148,C1,238,02,02,원주M,정선남면,020
26145,C1,238,02,02,원주M,정선남면,020
26144,C1,261,02,02,원주M,신동,020
26100,C1,236,01,04,원주M,여량,010
26103,C1,236,01,00,원주M,여량,010
26101,C1,236,01,04,원주M,여량,010
26102,C1,236,01,01,원주M,여량,010
26150,C1,234,01,02,원주M,정선사북,010
26152,C1,234,01,03,원주M,정선사북,010
26153,C1,234,01,02,원주M,정선사북,010
26151,C1,234,01,01,원주M,정선사북,010
26149,C1,234,01,03,원주M,정선사북,010
26138,C1,261,01,01,원주M,신동,010
26136,C1,261,01,01,원주M,신동,010
26139,C1,261,01,01,원주M,신동,010
26140,C1,261,01,01,원주M,신동,010
26142,C1,261,01,01,원주M,신동,010
26137,C1,261,01,01,원주M,신동,010
26134,C1,233,01,31,원주M,정선,010
26141,C1,261,01,01,원주M,신동,010
26108,C1,236,01,03,원주M,여량,010
26104,C1,236,01,03,원주M,여량,010
26109,C1,237,01,04,원주M,임계,010
26105,C1,237,01,04,원주M,임계,010
26107,C1,236,01,01,원주M,여량,010
26106,C1,236,01,03,원주M,여량,010
26112,C1,237,01,02,원주M,임계,010
26113,C1,237,01,03,원주M,임계,010
26114,C1,237,01,03,원주M,임계,010
26110,C1,237,01,01,원주M,임계,010
26111,C1,237,01,01,원주M,임계,010
26133,C1,233,00,00,원주M,정선,000
26121,C1,233,01,31,원주M,정선,010
26124,C1,233,02,32,원주M,정선,020
26123,C1,233,02,32,원주M,정선,020
26128,C1,233,02,32,원주M,정선,020
26130,C1,233,01,31,원주M,정선,010
26126,C1,233,02,32,원주M,정선,020
26120,C1,233,01,31,원주M,정선,010
26129,C1,233,01,31,원주M,정선,010
26127,C1,233,02,32,원주M,정선,020
26131,C1,233,01,31,원주M,정선,010
26122,C1,233,02,32,원주M,정선,020
26132,C1,233,02,32,원주M,정선,010
26135,C1,233,02,32,원주M,정선,010
26125,C1,233,02,32,원주M,정선,020
26119,C1,233,01,31,원주M,정선,010
26117,C1,233,02,32,원주M,정선,020
26118,C1,234,01,03,원주M,정선사북,010
26115,C1,233,02,32,원주M,정선,020
26116,C1,233,02,32,원주M,정선,020
24046,B2,206,01,31,의집M,철원,010
24034,B2,206,01,31,의집M,철원,010
24035,B2,206,01,32,의집M,철원,010
24036,B2,206,01,32,의집M,철원,010
24032,B2,206,01,32,의집M,철원,010
24051,B2,206,01,32,의집M,철원,010
24037,B2,206,01,31,의집M,철원,010
24028,B2,206,01,31,의집M,철원,010
24031,B2,206,01,31,의집M,철원,010
24033,B2,206,01,31,의집M,철원,010
24030,B2,206,01,00,의집M,철원,010
24023,B2,206,01,31,의집M,철원,010
24038,B2,206,01,32,의집M,철원,010
24047,B2,206,01,32,의집M,철원,010
24042,B2,206,01,32,의집M,철원,010
24041,B2,206,01,32,의집M,철원,010
24039,B2,206,01,32,의집M,철원,010
24049,B2,206,01,32,의집M,철원,010
24040,B2,206,01,32,의집M,철원,010
24050,B2,206,01,31,의집M,철원,010
24048,B2,206,01,32,의집M,철원,010
24009,B2,208,01,31,의집M,동송,010
24029,B2,206,01,32,의집M,철원,010
24045,B2,206,01,31,의집M,철원,010
24043,B2,206,00,00,의집M,철원,000
24044,B2,206,01,31,의집M,철원,010
24054,B2,206,01,32,의집M,철원,010
24063,B2,207,01,31,의집M,김화,010
24064,B2,207,01,31,의집M,김화,010
24065,B2,207,01,31,의집M,김화,010
24052,B2,207,01,32,의집M,김화,010
24053,B2,207,01,32,의집M,김화,010
24055,B2,207,01,32,의집M,김화,010
24010,B2,208,01,32,의집M,동송,010
24001,B2,208,01,32,의집M,동송,010
24027,B2,208,01,33,의집M,동송,010
24026,B2,208,01,33,의집M,동송,010
24003,B2,208,01,32,의집M,동송,010
24024,B2,208,01,33,의집M,동송,010
24025,B2,208,01,33,의집M,동송,010
24016,B2,208,01,31,의집M,동송,010
24021,B2,208,01,33,의집M,동송,010
24022,B2,208,01,33,의집M,동송,010
24020,B2,208,01,33,의집M,동송,010
24017,B2,208,01,31,의집M,동송,010
24019,B2,208,01,32,의집M,동송,010
24011,B2,208,01,33,의집M,동송,010
24014,B2,208,01,32,의집M,동송,010
24013,B2,208,01,32,의집M,동송,010
24015,B2,208,01,31,의집M,동송,010
24018,B2,208,01,33,의집M,동송,010
24012,B2,208,01,32,의집M,동송,010
24056,B2,207,40,00,의집M,김화,400
24059,B2,207,40,00,의집M,김화,400
24057,B2,207,40,00,의집M,김화,400
24058,B2,207,40,00,의집M,김화,400
24061,B2,207,40,00,의집M,김화,400
24060,B2,207,01,31,의집M,김화,010
24062,B2,207,01,31,의집M,김화,010
24000,B2,208,01,32,의집M,동송,010
24002,B2,208,01,31,의집M,동송,010
